id,question_url,exam_year
12,https://myschool.ng/classroom/mathematics/23865?exam_type=waec&exam_year=1997&type=obj&page=3,WAEC 1997
13,https://myschool.ng/classroom/mathematics/23866?exam_type=waec&exam_year=1997&type=obj&page=3,WAEC 1997
14,https://myschool.ng/classroom/mathematics/23867?exam_type=waec&exam_year=1997&type=obj&page=3,WAEC 1997
15,https://myschool.ng/classroom/mathematics/23868?exam_type=waec&exam_year=1997&type=obj&page=3,WAEC 1997
36,https://myschool.ng/classroom/mathematics/23897?exam_type=waec&exam_year=1997&type=obj&page=8,WAEC 1997
37,https://myschool.ng/classroom/mathematics/23898?exam_type=waec&exam_year=1997&type=obj&page=8,WAEC 1997
38,https://myschool.ng/classroom/mathematics/23901?exam_type=waec&exam_year=1997&type=obj&page=8,WAEC 1997
39,https://myschool.ng/classroom/mathematics/23902?exam_type=waec&exam_year=1997&type=obj&page=8,WAEC 1997
40,https://myschool.ng/classroom/mathematics/23903?exam_type=waec&exam_year=1997&type=obj&page=8,WAEC 1997
41,https://myschool.ng/classroom/mathematics/23904?exam_type=waec&exam_year=1997&type=obj&page=9,WAEC 1997
42,https://myschool.ng/classroom/mathematics/23905?exam_type=waec&exam_year=1997&type=obj&page=9,WAEC 1997
43,https://myschool.ng/classroom/mathematics/23906?exam_type=waec&exam_year=1997&type=obj&page=9,WAEC 1997
44,https://myschool.ng/classroom/mathematics/23907?exam_type=waec&exam_year=1997&type=obj&page=9,WAEC 1997
45,https://myschool.ng/classroom/mathematics/23908?exam_type=waec&exam_year=1997&type=obj&page=9,WAEC 1997
26,https://myschool.ng/classroom/mathematics/23879?exam_type=waec&exam_year=1997&type=obj&page=6,WAEC 1997
27,https://myschool.ng/classroom/mathematics/23880?exam_type=waec&exam_year=1997&type=obj&page=6,WAEC 1997
28,https://myschool.ng/classroom/mathematics/23881?exam_type=waec&exam_year=1997&type=obj&page=6,WAEC 1997
29,https://myschool.ng/classroom/mathematics/23882?exam_type=waec&exam_year=1997&type=obj&page=6,WAEC 1997
30,https://myschool.ng/classroom/mathematics/23883?exam_type=waec&exam_year=1997&type=obj&page=6,WAEC 1997
1,https://myschool.ng/classroom/mathematics/23854?exam_type=waec&exam_year=1997&type=obj&page=1,WAEC 1997
2,https://myschool.ng/classroom/mathematics/23855?exam_type=waec&exam_year=1997&type=obj&page=1,WAEC 1997
3,https://myschool.ng/classroom/mathematics/23856?exam_type=waec&exam_year=1997&type=obj&page=1,WAEC 1997
4,https://myschool.ng/classroom/mathematics/23857?exam_type=waec&exam_year=1997&type=obj&page=1,WAEC 1997
5,https://myschool.ng/classroom/mathematics/23858?exam_type=waec&exam_year=1997&type=obj&page=1,WAEC 1997
21,https://myschool.ng/classroom/mathematics/23874?exam_type=waec&exam_year=1997&type=obj&page=5,WAEC 1997
22,https://myschool.ng/classroom/mathematics/23875?exam_type=waec&exam_year=1997&type=obj&page=5,WAEC 1997
23,https://myschool.ng/classroom/mathematics/23876?exam_type=waec&exam_year=1997&type=obj&page=5,WAEC 1997
24,https://myschool.ng/classroom/mathematics/23877?exam_type=waec&exam_year=1997&type=obj&page=5,WAEC 1997
25,https://myschool.ng/classroom/mathematics/23878?exam_type=waec&exam_year=1997&type=obj&page=5,WAEC 1997
6,https://myschool.ng/classroom/mathematics/23859?exam_type=waec&exam_year=1997&type=obj&page=2,WAEC 1997
7,https://myschool.ng/classroom/mathematics/23860?exam_type=waec&exam_year=1997&type=obj&page=2,WAEC 1997
8,https://myschool.ng/classroom/mathematics/23861?exam_type=waec&exam_year=1997&type=obj&page=2,WAEC 1997
9,https://myschool.ng/classroom/mathematics/23862?exam_type=waec&exam_year=1997&type=obj&page=2,WAEC 1997
10,https://myschool.ng/classroom/mathematics/23863?exam_type=waec&exam_year=1997&type=obj&page=2,WAEC 1997
31,https://myschool.ng/classroom/mathematics/23884?exam_type=waec&exam_year=1997&type=obj&page=7,WAEC 1997
32,https://myschool.ng/classroom/mathematics/23885?exam_type=waec&exam_year=1997&type=obj&page=7,WAEC 1997
33,https://myschool.ng/classroom/mathematics/23886?exam_type=waec&exam_year=1997&type=obj&page=7,WAEC 1997
34,https://myschool.ng/classroom/mathematics/23887?exam_type=waec&exam_year=1997&type=obj&page=7,WAEC 1997
35,https://myschool.ng/classroom/mathematics/23896?exam_type=waec&exam_year=1997&type=obj&page=7,WAEC 1997
16,https://myschool.ng/classroom/mathematics/23869?exam_type=waec&exam_year=1997&type=obj&page=4,WAEC 1997
17,https://myschool.ng/classroom/mathematics/23870?exam_type=waec&exam_year=1997&type=obj&page=4,WAEC 1997
18,https://myschool.ng/classroom/mathematics/23871?exam_type=waec&exam_year=1997&type=obj&page=4,WAEC 1997
19,https://myschool.ng/classroom/mathematics/23872?exam_type=waec&exam_year=1997&type=obj&page=4,WAEC 1997
20,https://myschool.ng/classroom/mathematics/23873?exam_type=waec&exam_year=1997&type=obj&page=4,WAEC 1997
1,https://myschool.ng/classroom/mathematics/22093?exam_type=waec&exam_year=1998&type=obj&page=1,WAEC 1998
2,https://myschool.ng/classroom/mathematics/22094?exam_type=waec&exam_year=1998&type=obj&page=1,WAEC 1998
3,https://myschool.ng/classroom/mathematics/22095?exam_type=waec&exam_year=1998&type=obj&page=1,WAEC 1998
4,https://myschool.ng/classroom/mathematics/22096?exam_type=waec&exam_year=1998&type=obj&page=1,WAEC 1998
5,https://myschool.ng/classroom/mathematics/22097?exam_type=waec&exam_year=1998&type=obj&page=1,WAEC 1998
26,https://myschool.ng/classroom/mathematics/26342?exam_type=waec&exam_year=1998&type=obj&page=6,WAEC 1998
27,https://myschool.ng/classroom/mathematics/26343?exam_type=waec&exam_year=1998&type=obj&page=6,WAEC 1998
28,https://myschool.ng/classroom/mathematics/26344?exam_type=waec&exam_year=1998&type=obj&page=6,WAEC 1998
29,https://myschool.ng/classroom/mathematics/26345?exam_type=waec&exam_year=1998&type=obj&page=6,WAEC 1998
30,https://myschool.ng/classroom/mathematics/26346?exam_type=waec&exam_year=1998&type=obj&page=6,WAEC 1998
16,https://myschool.ng/classroom/mathematics/24053?exam_type=waec&exam_year=1998&type=obj&page=4,WAEC 1998
17,https://myschool.ng/classroom/mathematics/24079?exam_type=waec&exam_year=1998&type=obj&page=4,WAEC 1998
18,https://myschool.ng/classroom/mathematics/26334?exam_type=waec&exam_year=1998&type=obj&page=4,WAEC 1998
19,https://myschool.ng/classroom/mathematics/26335?exam_type=waec&exam_year=1998&type=obj&page=4,WAEC 1998
20,https://myschool.ng/classroom/mathematics/26336?exam_type=waec&exam_year=1998&type=obj&page=4,WAEC 1998
31,https://myschool.ng/classroom/mathematics/26347?exam_type=waec&exam_year=1998&type=obj&page=7,WAEC 1998
32,https://myschool.ng/classroom/mathematics/26348?exam_type=waec&exam_year=1998&type=obj&page=7,WAEC 1998
33,https://myschool.ng/classroom/mathematics/26349?exam_type=waec&exam_year=1998&type=obj&page=7,WAEC 1998
34,https://myschool.ng/classroom/mathematics/26350?exam_type=waec&exam_year=1998&type=obj&page=7,WAEC 1998
35,https://myschool.ng/classroom/mathematics/26351?exam_type=waec&exam_year=1998&type=obj&page=7,WAEC 1998
6,https://myschool.ng/classroom/mathematics/22098?exam_type=waec&exam_year=1998&type=obj&page=2,WAEC 1998
7,https://myschool.ng/classroom/mathematics/22099?exam_type=waec&exam_year=1998&type=obj&page=2,WAEC 1998
8,https://myschool.ng/classroom/mathematics/22100?exam_type=waec&exam_year=1998&type=obj&page=2,WAEC 1998
9,https://myschool.ng/classroom/mathematics/23993?exam_type=waec&exam_year=1998&type=obj&page=2,WAEC 1998
10,https://myschool.ng/classroom/mathematics/23996?exam_type=waec&exam_year=1998&type=obj&page=2,WAEC 1998
21,https://myschool.ng/classroom/mathematics/26337?exam_type=waec&exam_year=1998&type=obj&page=5,WAEC 1998
22,https://myschool.ng/classroom/mathematics/26338?exam_type=waec&exam_year=1998&type=obj&page=5,WAEC 1998
23,https://myschool.ng/classroom/mathematics/26339?exam_type=waec&exam_year=1998&type=obj&page=5,WAEC 1998
24,https://myschool.ng/classroom/mathematics/26340?exam_type=waec&exam_year=1998&type=obj&page=5,WAEC 1998
25,https://myschool.ng/classroom/mathematics/26341?exam_type=waec&exam_year=1998&type=obj&page=5,WAEC 1998
36,https://myschool.ng/classroom/mathematics/26352?exam_type=waec&exam_year=1998&type=obj&page=8,WAEC 1998
37,https://myschool.ng/classroom/mathematics/26353?exam_type=waec&exam_year=1998&type=obj&page=8,WAEC 1998
38,https://myschool.ng/classroom/mathematics/26354?exam_type=waec&exam_year=1998&type=obj&page=8,WAEC 1998
39,https://myschool.ng/classroom/mathematics/26355?exam_type=waec&exam_year=1998&type=obj&page=8,WAEC 1998
40,https://myschool.ng/classroom/mathematics/26356?exam_type=waec&exam_year=1998&type=obj&page=8,WAEC 1998
46,https://myschool.ng/classroom/mathematics/26362?exam_type=waec&exam_year=1998&type=obj&page=10,WAEC 1998
47,https://myschool.ng/classroom/mathematics/26363?exam_type=waec&exam_year=1998&type=obj&page=10,WAEC 1998
48,https://myschool.ng/classroom/mathematics/26364?exam_type=waec&exam_year=1998&type=obj&page=10,WAEC 1998
49,https://myschool.ng/classroom/mathematics/26365?exam_type=waec&exam_year=1998&type=obj&page=10,WAEC 1998
50,https://myschool.ng/classroom/mathematics/26366?exam_type=waec&exam_year=1998&type=obj&page=10,WAEC 1998
41,https://myschool.ng/classroom/mathematics/26357?exam_type=waec&exam_year=1998&type=obj&page=9,WAEC 1998
42,https://myschool.ng/classroom/mathematics/26358?exam_type=waec&exam_year=1998&type=obj&page=9,WAEC 1998
43,https://myschool.ng/classroom/mathematics/26359?exam_type=waec&exam_year=1998&type=obj&page=9,WAEC 1998
44,https://myschool.ng/classroom/mathematics/26360?exam_type=waec&exam_year=1998&type=obj&page=9,WAEC 1998
45,https://myschool.ng/classroom/mathematics/26361?exam_type=waec&exam_year=1998&type=obj&page=9,WAEC 1998
11,https://myschool.ng/classroom/mathematics/24000?exam_type=waec&exam_year=1998&type=obj&page=3,WAEC 1998
12,https://myschool.ng/classroom/mathematics/24002?exam_type=waec&exam_year=1998&type=obj&page=3,WAEC 1998
13,https://myschool.ng/classroom/mathematics/24003?exam_type=waec&exam_year=1998&type=obj&page=3,WAEC 1998
14,https://myschool.ng/classroom/mathematics/24004?exam_type=waec&exam_year=1998&type=obj&page=3,WAEC 1998
15,https://myschool.ng/classroom/mathematics/24012?exam_type=waec&exam_year=1998&type=obj&page=3,WAEC 1998
51,https://myschool.ng/classroom/mathematics/26367?exam_type=waec&exam_year=1998&type=obj&page=11,WAEC 1998
52,https://myschool.ng/classroom/mathematics/26368?exam_type=waec&exam_year=1998&type=obj&page=11,WAEC 1998
53,https://myschool.ng/classroom/mathematics/26369?exam_type=waec&exam_year=1998&type=obj&page=11,WAEC 1998
54,https://myschool.ng/classroom/mathematics/26370?exam_type=waec&exam_year=1998&type=obj&page=11,WAEC 1998
55,https://myschool.ng/classroom/mathematics/26371?exam_type=waec&exam_year=1998&type=obj&page=11,WAEC 1998
56,https://myschool.ng/classroom/mathematics/26372?exam_type=waec&exam_year=1998&type=obj&page=12,WAEC 1998
57,https://myschool.ng/classroom/mathematics/26373?exam_type=waec&exam_year=1998&type=obj&page=12,WAEC 1998
58,https://myschool.ng/classroom/mathematics/26374?exam_type=waec&exam_year=1998&type=obj&page=12,WAEC 1998
59,https://myschool.ng/classroom/mathematics/26375?exam_type=waec&exam_year=1998&type=obj&page=12,WAEC 1998
60,https://myschool.ng/classroom/mathematics/26376?exam_type=waec&exam_year=1998&type=obj&page=12,WAEC 1998
61,https://myschool.ng/classroom/mathematics/26377?exam_type=waec&exam_year=1998&type=obj&page=13,WAEC 1998
62,https://myschool.ng/classroom/mathematics/26378?exam_type=waec&exam_year=1998&type=obj&page=13,WAEC 1998
63,https://myschool.ng/classroom/mathematics/26379?exam_type=waec&exam_year=1998&type=obj&page=13,WAEC 1998
1,https://myschool.ng/classroom/mathematics/26380?exam_type=waec&exam_year=1999&type=obj&page=1,WAEC 1999
2,https://myschool.ng/classroom/mathematics/26381?exam_type=waec&exam_year=1999&type=obj&page=1,WAEC 1999
3,https://myschool.ng/classroom/mathematics/26382?exam_type=waec&exam_year=1999&type=obj&page=1,WAEC 1999
4,https://myschool.ng/classroom/mathematics/26383?exam_type=waec&exam_year=1999&type=obj&page=1,WAEC 1999
5,https://myschool.ng/classroom/mathematics/26384?exam_type=waec&exam_year=1999&type=obj&page=1,WAEC 1999
11,https://myschool.ng/classroom/mathematics/26391?exam_type=waec&exam_year=1999&type=obj&page=3,WAEC 1999
12,https://myschool.ng/classroom/mathematics/26392?exam_type=waec&exam_year=1999&type=obj&page=3,WAEC 1999
13,https://myschool.ng/classroom/mathematics/26393?exam_type=waec&exam_year=1999&type=obj&page=3,WAEC 1999
14,https://myschool.ng/classroom/mathematics/26394?exam_type=waec&exam_year=1999&type=obj&page=3,WAEC 1999
15,https://myschool.ng/classroom/mathematics/26395?exam_type=waec&exam_year=1999&type=obj&page=3,WAEC 1999
6,https://myschool.ng/classroom/mathematics/26385?exam_type=waec&exam_year=1999&type=obj&page=2,WAEC 1999
7,https://myschool.ng/classroom/mathematics/26386?exam_type=waec&exam_year=1999&type=obj&page=2,WAEC 1999
8,https://myschool.ng/classroom/mathematics/26387?exam_type=waec&exam_year=1999&type=obj&page=2,WAEC 1999
9,https://myschool.ng/classroom/mathematics/26388?exam_type=waec&exam_year=1999&type=obj&page=2,WAEC 1999
10,https://myschool.ng/classroom/mathematics/26389?exam_type=waec&exam_year=1999&type=obj&page=2,WAEC 1999
21,https://myschool.ng/classroom/mathematics/26401?exam_type=waec&exam_year=1999&type=obj&page=5,WAEC 1999
22,https://myschool.ng/classroom/mathematics/26402?exam_type=waec&exam_year=1999&type=obj&page=5,WAEC 1999
23,https://myschool.ng/classroom/mathematics/26403?exam_type=waec&exam_year=1999&type=obj&page=5,WAEC 1999
24,https://myschool.ng/classroom/mathematics/26404?exam_type=waec&exam_year=1999&type=obj&page=5,WAEC 1999
25,https://myschool.ng/classroom/mathematics/26405?exam_type=waec&exam_year=1999&type=obj&page=5,WAEC 1999
16,https://myschool.ng/classroom/mathematics/26396?exam_type=waec&exam_year=1999&type=obj&page=4,WAEC 1999
17,https://myschool.ng/classroom/mathematics/26397?exam_type=waec&exam_year=1999&type=obj&page=4,WAEC 1999
18,https://myschool.ng/classroom/mathematics/26398?exam_type=waec&exam_year=1999&type=obj&page=4,WAEC 1999
19,https://myschool.ng/classroom/mathematics/26399?exam_type=waec&exam_year=1999&type=obj&page=4,WAEC 1999
20,https://myschool.ng/classroom/mathematics/26400?exam_type=waec&exam_year=1999&type=obj&page=4,WAEC 1999
26,https://myschool.ng/classroom/mathematics/26406?exam_type=waec&exam_year=1999&type=obj&page=6,WAEC 1999
27,https://myschool.ng/classroom/mathematics/26407?exam_type=waec&exam_year=1999&type=obj&page=6,WAEC 1999
28,https://myschool.ng/classroom/mathematics/26408?exam_type=waec&exam_year=1999&type=obj&page=6,WAEC 1999
29,https://myschool.ng/classroom/mathematics/26409?exam_type=waec&exam_year=1999&type=obj&page=6,WAEC 1999
30,https://myschool.ng/classroom/mathematics/26410?exam_type=waec&exam_year=1999&type=obj&page=6,WAEC 1999
41,https://myschool.ng/classroom/mathematics/26421?exam_type=waec&exam_year=1999&type=obj&page=9,WAEC 1999
42,https://myschool.ng/classroom/mathematics/26422?exam_type=waec&exam_year=1999&type=obj&page=9,WAEC 1999
43,https://myschool.ng/classroom/mathematics/54932?exam_type=waec&exam_year=1999&type=obj&page=9,WAEC 1999
36,https://myschool.ng/classroom/mathematics/26416?exam_type=waec&exam_year=1999&type=obj&page=8,WAEC 1999
37,https://myschool.ng/classroom/mathematics/26417?exam_type=waec&exam_year=1999&type=obj&page=8,WAEC 1999
38,https://myschool.ng/classroom/mathematics/26418?exam_type=waec&exam_year=1999&type=obj&page=8,WAEC 1999
39,https://myschool.ng/classroom/mathematics/26419?exam_type=waec&exam_year=1999&type=obj&page=8,WAEC 1999
40,https://myschool.ng/classroom/mathematics/26420?exam_type=waec&exam_year=1999&type=obj&page=8,WAEC 1999
31,https://myschool.ng/classroom/mathematics/26411?exam_type=waec&exam_year=1999&type=obj&page=7,WAEC 1999
32,https://myschool.ng/classroom/mathematics/26412?exam_type=waec&exam_year=1999&type=obj&page=7,WAEC 1999
33,https://myschool.ng/classroom/mathematics/26413?exam_type=waec&exam_year=1999&type=obj&page=7,WAEC 1999
34,https://myschool.ng/classroom/mathematics/26414?exam_type=waec&exam_year=1999&type=obj&page=7,WAEC 1999
35,https://myschool.ng/classroom/mathematics/26415?exam_type=waec&exam_year=1999&type=obj&page=7,WAEC 1999
26,https://myschool.ng/classroom/mathematics/26449?exam_type=waec&exam_year=2000&type=obj&page=6,WAEC 2000
27,https://myschool.ng/classroom/mathematics/26450?exam_type=waec&exam_year=2000&type=obj&page=6,WAEC 2000
28,https://myschool.ng/classroom/mathematics/26451?exam_type=waec&exam_year=2000&type=obj&page=6,WAEC 2000
29,https://myschool.ng/classroom/mathematics/26452?exam_type=waec&exam_year=2000&type=obj&page=6,WAEC 2000
30,https://myschool.ng/classroom/mathematics/26453?exam_type=waec&exam_year=2000&type=obj&page=6,WAEC 2000
16,https://myschool.ng/classroom/mathematics/26439?exam_type=waec&exam_year=2000&type=obj&page=4,WAEC 2000
17,https://myschool.ng/classroom/mathematics/26440?exam_type=waec&exam_year=2000&type=obj&page=4,WAEC 2000
18,https://myschool.ng/classroom/mathematics/26441?exam_type=waec&exam_year=2000&type=obj&page=4,WAEC 2000
19,https://myschool.ng/classroom/mathematics/26442?exam_type=waec&exam_year=2000&type=obj&page=4,WAEC 2000
20,https://myschool.ng/classroom/mathematics/26443?exam_type=waec&exam_year=2000&type=obj&page=4,WAEC 2000
11,https://myschool.ng/classroom/mathematics/26434?exam_type=waec&exam_year=2000&type=obj&page=3,WAEC 2000
12,https://myschool.ng/classroom/mathematics/26435?exam_type=waec&exam_year=2000&type=obj&page=3,WAEC 2000
13,https://myschool.ng/classroom/mathematics/26436?exam_type=waec&exam_year=2000&type=obj&page=3,WAEC 2000
14,https://myschool.ng/classroom/mathematics/26437?exam_type=waec&exam_year=2000&type=obj&page=3,WAEC 2000
15,https://myschool.ng/classroom/mathematics/26438?exam_type=waec&exam_year=2000&type=obj&page=3,WAEC 2000
6,https://myschool.ng/classroom/mathematics/26429?exam_type=waec&exam_year=2000&type=obj&page=2,WAEC 2000
7,https://myschool.ng/classroom/mathematics/26430?exam_type=waec&exam_year=2000&type=obj&page=2,WAEC 2000
8,https://myschool.ng/classroom/mathematics/26431?exam_type=waec&exam_year=2000&type=obj&page=2,WAEC 2000
9,https://myschool.ng/classroom/mathematics/26432?exam_type=waec&exam_year=2000&type=obj&page=2,WAEC 2000
10,https://myschool.ng/classroom/mathematics/26433?exam_type=waec&exam_year=2000&type=obj&page=2,WAEC 2000
21,https://myschool.ng/classroom/mathematics/26444?exam_type=waec&exam_year=2000&type=obj&page=5,WAEC 2000
22,https://myschool.ng/classroom/mathematics/26445?exam_type=waec&exam_year=2000&type=obj&page=5,WAEC 2000
23,https://myschool.ng/classroom/mathematics/26446?exam_type=waec&exam_year=2000&type=obj&page=5,WAEC 2000
24,https://myschool.ng/classroom/mathematics/26447?exam_type=waec&exam_year=2000&type=obj&page=5,WAEC 2000
25,https://myschool.ng/classroom/mathematics/26448?exam_type=waec&exam_year=2000&type=obj&page=5,WAEC 2000
1,https://myschool.ng/classroom/mathematics/26424?exam_type=waec&exam_year=2000&type=obj&page=1,WAEC 2000
2,https://myschool.ng/classroom/mathematics/26425?exam_type=waec&exam_year=2000&type=obj&page=1,WAEC 2000
3,https://myschool.ng/classroom/mathematics/26426?exam_type=waec&exam_year=2000&type=obj&page=1,WAEC 2000
4,https://myschool.ng/classroom/mathematics/26427?exam_type=waec&exam_year=2000&type=obj&page=1,WAEC 2000
5,https://myschool.ng/classroom/mathematics/26428?exam_type=waec&exam_year=2000&type=obj&page=1,WAEC 2000
41,https://myschool.ng/classroom/mathematics/26464?exam_type=waec&exam_year=2000&type=obj&page=9,WAEC 2000
42,https://myschool.ng/classroom/mathematics/26465?exam_type=waec&exam_year=2000&type=obj&page=9,WAEC 2000
43,https://myschool.ng/classroom/mathematics/26466?exam_type=waec&exam_year=2000&type=obj&page=9,WAEC 2000
44,https://myschool.ng/classroom/mathematics/26467?exam_type=waec&exam_year=2000&type=obj&page=9,WAEC 2000
45,https://myschool.ng/classroom/mathematics/26468?exam_type=waec&exam_year=2000&type=obj&page=9,WAEC 2000
31,https://myschool.ng/classroom/mathematics/26454?exam_type=waec&exam_year=2000&type=obj&page=7,WAEC 2000
32,https://myschool.ng/classroom/mathematics/26455?exam_type=waec&exam_year=2000&type=obj&page=7,WAEC 2000
33,https://myschool.ng/classroom/mathematics/26456?exam_type=waec&exam_year=2000&type=obj&page=7,WAEC 2000
34,https://myschool.ng/classroom/mathematics/26457?exam_type=waec&exam_year=2000&type=obj&page=7,WAEC 2000
35,https://myschool.ng/classroom/mathematics/26458?exam_type=waec&exam_year=2000&type=obj&page=7,WAEC 2000
46,https://myschool.ng/classroom/mathematics/26469?exam_type=waec&exam_year=2000&type=obj&page=10,WAEC 2000
47,https://myschool.ng/classroom/mathematics/26470?exam_type=waec&exam_year=2000&type=obj&page=10,WAEC 2000
48,https://myschool.ng/classroom/mathematics/26471?exam_type=waec&exam_year=2000&type=obj&page=10,WAEC 2000
36,https://myschool.ng/classroom/mathematics/26459?exam_type=waec&exam_year=2000&type=obj&page=8,WAEC 2000
37,https://myschool.ng/classroom/mathematics/26460?exam_type=waec&exam_year=2000&type=obj&page=8,WAEC 2000
38,https://myschool.ng/classroom/mathematics/26461?exam_type=waec&exam_year=2000&type=obj&page=8,WAEC 2000
39,https://myschool.ng/classroom/mathematics/26462?exam_type=waec&exam_year=2000&type=obj&page=8,WAEC 2000
40,https://myschool.ng/classroom/mathematics/26463?exam_type=waec&exam_year=2000&type=obj&page=8,WAEC 2000
36,https://myschool.ng/classroom/mathematics/26508?exam_type=waec&exam_year=2001&type=obj&page=8,WAEC 2001
37,https://myschool.ng/classroom/mathematics/26509?exam_type=waec&exam_year=2001&type=obj&page=8,WAEC 2001
38,https://myschool.ng/classroom/mathematics/26510?exam_type=waec&exam_year=2001&type=obj&page=8,WAEC 2001
39,https://myschool.ng/classroom/mathematics/26514?exam_type=waec&exam_year=2001&type=obj&page=8,WAEC 2001
40,https://myschool.ng/classroom/mathematics/26515?exam_type=waec&exam_year=2001&type=obj&page=8,WAEC 2001
11,https://myschool.ng/classroom/mathematics/26482?exam_type=waec&exam_year=2001&type=obj&page=3,WAEC 2001
12,https://myschool.ng/classroom/mathematics/26483?exam_type=waec&exam_year=2001&type=obj&page=3,WAEC 2001
13,https://myschool.ng/classroom/mathematics/26484?exam_type=waec&exam_year=2001&type=obj&page=3,WAEC 2001
14,https://myschool.ng/classroom/mathematics/26485?exam_type=waec&exam_year=2001&type=obj&page=3,WAEC 2001
15,https://myschool.ng/classroom/mathematics/26486?exam_type=waec&exam_year=2001&type=obj&page=3,WAEC 2001
46,https://myschool.ng/classroom/mathematics/26523?exam_type=waec&exam_year=2001&type=obj&page=10,WAEC 2001
47,https://myschool.ng/classroom/mathematics/26524?exam_type=waec&exam_year=2001&type=obj&page=10,WAEC 2001
48,https://myschool.ng/classroom/mathematics/26529?exam_type=waec&exam_year=2001&type=obj&page=10,WAEC 2001
49,https://myschool.ng/classroom/mathematics/54933?exam_type=waec&exam_year=2001&type=obj&page=10,WAEC 2001
50,https://myschool.ng/classroom/mathematics/70133?exam_type=waec&exam_year=2001&type=obj&page=10,WAEC 2001
26,https://myschool.ng/classroom/mathematics/26498?exam_type=waec&exam_year=2001&type=obj&page=6,WAEC 2001
27,https://myschool.ng/classroom/mathematics/26499?exam_type=waec&exam_year=2001&type=obj&page=6,WAEC 2001
28,https://myschool.ng/classroom/mathematics/26500?exam_type=waec&exam_year=2001&type=obj&page=6,WAEC 2001
29,https://myschool.ng/classroom/mathematics/26501?exam_type=waec&exam_year=2001&type=obj&page=6,WAEC 2001
30,https://myschool.ng/classroom/mathematics/26502?exam_type=waec&exam_year=2001&type=obj&page=6,WAEC 2001
16,https://myschool.ng/classroom/mathematics/26487?exam_type=waec&exam_year=2001&type=obj&page=4,WAEC 2001
17,https://myschool.ng/classroom/mathematics/26488?exam_type=waec&exam_year=2001&type=obj&page=4,WAEC 2001
18,https://myschool.ng/classroom/mathematics/26489?exam_type=waec&exam_year=2001&type=obj&page=4,WAEC 2001
19,https://myschool.ng/classroom/mathematics/26491?exam_type=waec&exam_year=2001&type=obj&page=4,WAEC 2001
20,https://myschool.ng/classroom/mathematics/26492?exam_type=waec&exam_year=2001&type=obj&page=4,WAEC 2001
31,https://myschool.ng/classroom/mathematics/26503?exam_type=waec&exam_year=2001&type=obj&page=7,WAEC 2001
32,https://myschool.ng/classroom/mathematics/26504?exam_type=waec&exam_year=2001&type=obj&page=7,WAEC 2001
33,https://myschool.ng/classroom/mathematics/26505?exam_type=waec&exam_year=2001&type=obj&page=7,WAEC 2001
34,https://myschool.ng/classroom/mathematics/26506?exam_type=waec&exam_year=2001&type=obj&page=7,WAEC 2001
35,https://myschool.ng/classroom/mathematics/26507?exam_type=waec&exam_year=2001&type=obj&page=7,WAEC 2001
21,https://myschool.ng/classroom/mathematics/26493?exam_type=waec&exam_year=2001&type=obj&page=5,WAEC 2001
22,https://myschool.ng/classroom/mathematics/26494?exam_type=waec&exam_year=2001&type=obj&page=5,WAEC 2001
23,https://myschool.ng/classroom/mathematics/26495?exam_type=waec&exam_year=2001&type=obj&page=5,WAEC 2001
24,https://myschool.ng/classroom/mathematics/26496?exam_type=waec&exam_year=2001&type=obj&page=5,WAEC 2001
25,https://myschool.ng/classroom/mathematics/26497?exam_type=waec&exam_year=2001&type=obj&page=5,WAEC 2001
1,https://myschool.ng/classroom/mathematics/26472?exam_type=waec&exam_year=2001&type=obj&page=1,WAEC 2001
2,https://myschool.ng/classroom/mathematics/26473?exam_type=waec&exam_year=2001&type=obj&page=1,WAEC 2001
3,https://myschool.ng/classroom/mathematics/26474?exam_type=waec&exam_year=2001&type=obj&page=1,WAEC 2001
4,https://myschool.ng/classroom/mathematics/26475?exam_type=waec&exam_year=2001&type=obj&page=1,WAEC 2001
5,https://myschool.ng/classroom/mathematics/26476?exam_type=waec&exam_year=2001&type=obj&page=1,WAEC 2001
6,https://myschool.ng/classroom/mathematics/26477?exam_type=waec&exam_year=2001&type=obj&page=2,WAEC 2001
7,https://myschool.ng/classroom/mathematics/26478?exam_type=waec&exam_year=2001&type=obj&page=2,WAEC 2001
8,https://myschool.ng/classroom/mathematics/26479?exam_type=waec&exam_year=2001&type=obj&page=2,WAEC 2001
9,https://myschool.ng/classroom/mathematics/26480?exam_type=waec&exam_year=2001&type=obj&page=2,WAEC 2001
10,https://myschool.ng/classroom/mathematics/26481?exam_type=waec&exam_year=2001&type=obj&page=2,WAEC 2001
41,https://myschool.ng/classroom/mathematics/26516?exam_type=waec&exam_year=2001&type=obj&page=9,WAEC 2001
42,https://myschool.ng/classroom/mathematics/26517?exam_type=waec&exam_year=2001&type=obj&page=9,WAEC 2001
43,https://myschool.ng/classroom/mathematics/26518?exam_type=waec&exam_year=2001&type=obj&page=9,WAEC 2001
44,https://myschool.ng/classroom/mathematics/26519?exam_type=waec&exam_year=2001&type=obj&page=9,WAEC 2001
45,https://myschool.ng/classroom/mathematics/26520?exam_type=waec&exam_year=2001&type=obj&page=9,WAEC 2001
6,https://myschool.ng/classroom/mathematics/26525?exam_type=waec&exam_year=2002&type=obj&page=2,WAEC 2002
